#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_016845.1",3379057,3379875,"+",11848426,,"KPHS_34030","YP_005227703.1",272,"DUF72 domain-containing protein"
"chromosome","NC_016845.1",3379928,3380323,"+",11848427,,"KPHS_34040","YP_005227704.1",131,"MAPEG family protein"
"chromosome","NC_016845.1",3380363,3381106,"+",11848428,,"KPHS_34050","YP_005227705.1",247,"putative methyltransferase"
"chromosome","NC_016845.1",3381103,3382107,"+",11848429,,"KPHS_34060","YP_005227706.1",334,"putative methyltransferase"
"chromosome","NC_016845.1",3382189,3382932,"-",11848430,,"KPHS_34070","YP_005227707.1",247,"copper homeostasis protein"
"chromosome","NC_016845.1",3383009,3383578,"-",11848431,,"KPHS_34080","YP_005227708.1",189,"VOC family protein"
"chromosome","NC_016845.1",3383814,3385547,"+",11848432,,"KPHS_34090","YP_005227709.1",577,"arginyl-tRNA synthetase"
"chromosome","NC_016845.1",3385609,3386748,"-",11848433,,"KPHS_34100","YP_005227710.1",379,"putative cytoplasmic protein"
"chromosome","NC_016845.1",3386753,3388336,"-",11848434,,"KPHS_34110","YP_005227711.1",527,"putative oligogalacturonide transporter"
"chromosome","NC_016845.1",3388689,3389117,"+",11848435,,"KPHS_34120","YP_005227712.1",142,"universal stress protein C"
"chromosome","NC_016845.1",3389141,3390565,"-",11848436,,"KPHS_34130","YP_005227713.1",474,"alpha,alpha-trehalose-phosphate synthase"
"chromosome","NC_016845.1",3390540,3391328,"-",11848437,,"KPHS_34140","YP_005227714.1",262,"trehalose-6-phosphate phosphatase"
"chromosome","NC_016845.1",3391490,3392470,"-",11848438,,"KPHS_34150","YP_005227715.1",326,"L-arabinose transport system permease component"
"chromosome","NC_016845.1",3392485,3393999,"-",11848439,,"KPHS_34160","YP_005227716.1",504,"L-arabinose transporter ATP-binding protein"
"chromosome","NC_016845.1",3394062,3395042,"-",11848440,,"KPHS_34170","YP_005227717.1",326,"L-arabinose-binding periplasmic protein"
"chromosome","NC_016845.1",3395404,3395547,"+",11848441,,"KPHS_34180","YP_005227718.1",47,"hypothetical protein KPHS_34180"
"chromosome","NC_016845.1",3395934,3396443,"+",11848442,,"KPHS_34190","YP_005227719.1",169,"ferritin-like protein"
"chromosome","NC_016845.1",3396514,3396672,"-",11848443,,"KPHS_34200","YP_005227720.1",52,"succinate dehydrogenase"
"chromosome","NC_016845.1",3396737,3398248,"+",11848444,,"KPHS_34210","YP_005227721.1",503,"putative oligogalacturonide transporter"
"chromosome","NC_016845.1",3398286,3398537,"-",11848445,,"KPHS_34220","YP_005227722.1",83,"DUF2766 domain-containing protein"
"chromosome","NC_016845.1",3398688,3400109,"+",11848446,,"KPHS_34230","YP_005227723.1",473,"MFS family transporter"
"chromosome","NC_016845.1",3400159,3400797,"-",11848447,,"KPHS_34240","YP_005227724.1",212,"RpiB/LacA/LacB family sugar-phosphate isomerase"
"chromosome","NC_016845.1",3400969,3401148,"+",11848448,,"KPHS_34250","YP_005227725.1",59,"hypothetical protein KPHS_34250"
"chromosome","NC_016845.1",3401206,3401703,"+",11848449,,"KPHS_34260","YP_005227726.1",165,"ferritin"
"chromosome","NC_016845.1",3401739,3401978,"-",11848450,,"KPHS_34270","YP_005227727.1",79,"YecH family protein"
"chromosome","NC_016845.1",3402170,3403381,"+",11848451,,"KPHS_34280","YP_005227728.1",403,"tyrosine-specific transport protein"
"chromosome","NC_016845.1",3403406,3404059,"-",11848452,,"KPHS_34290","YP_005227729.1",217,"YecA family protein"
"chromosome","NC_016845.1",3404173,3405054,"-",11848453,,"KPHS_34300","YP_005227730.1",293,"dihydrodipicolinate synthase"
"chromosome","NC_016845.1",3405722,3406210,"-",11848457,,"KPHS_34310","YP_005227731.1",162,"phosphatidylglycerophosphate synthetase"
"chromosome","NC_016845.1",3406327,3408159,"-",11848458,,"KPHS_34320","YP_005227732.1",610,"excinuclease ABC subunit C"
"chromosome","NC_016845.1",3408156,3408863,"-",11848459,,"KPHS_34330","YP_005227733.1",235,"response regulator"
"chromosome","NC_016845.1",3409274,3409498,"+",11848460,,"KPHS_34340","YP_005227734.1",74,"DUF2594 family protein"
"chromosome","NC_016845.1",3409566,3410288,"-",11848461,,"KPHS_34350","YP_005227735.1",240,"LuxR/UhpA-family transcriptional activator for cell division"
"chromosome","NC_016845.1",3410606,3411307,"-",11848462,,"KPHS_34360","YP_005227736.1",233,"putative amino-acid ABC transporter ATP-binding protein YecC"
"chromosome","NC_016845.1",3411354,3412022,"-",11848463,,"KPHS_34370","YP_005227737.1",222,"amino acid ABC transporter membrane protein"
"chromosome","NC_016845.1",3412038,3413024,"-",11848464,,"KPHS_34380","YP_005227738.1",328,"D-cysteine desulfhydrase"
"chromosome","NC_016845.1",3413120,3413920,"-",11848465,,"KPHS_34390","YP_005227739.1",266,"cystine transporter subunit"
"chromosome","NC_016845.1",3414064,3415608,"+",11848466,,"KPHS_34400","YP_005227740.1",514,"alpha-amylase"
"chromosome","NC_016845.1",3415650,3416084,"-",11848467,,"KPHS_34410","YP_005227741.1",144,"lipoprotein"
"chromosome","NC_016845.1",3416457,3417080,"+",11848468,,"KPHS_34420","YP_005227742.1",207,"positive regulator for ctr capsule biosynthesis, positive transcription factor"
"chromosome","NC_016845.1",3417113,3417304,"-",11848469,,"KPHS_34430","YP_005227743.1",63,"protein DsrB"
"chromosome","NC_016845.1",3417438,3417659,"+",11848470,,"KPHS_34440","YP_005227744.1",73,"YodD family protein"
"chromosome","NC_016845.1",3417959,3419398,"-",11848471,,"KPHS_34450","YP_005227745.1",479,"cellulose biosynthesis regulator YedQ"
"chromosome","NC_016845.1",3419753,3420664,"-",11848472,,"KPHS_34460","YP_005227746.1",303,"DUF808 domain-containing protein"
"chromosome","NC_016845.1",3420848,3421759,"+",11848473,,"KPHS_34470","YP_005227747.1",303,"putative transmembrane protein"
"chromosome","NC_016845.1",3421734,3422228,"-",11848474,,"KPHS_34480","YP_005227748.1",164,"DNA mismatch endonuclease, patch repair protein"
"chromosome","NC_016845.1",3422209,3423609,"-",11848475,,"KPHS_34490","YP_005227749.1",466,"DNA cytosine methylase"
"chromosome","NC_016845.1",3423686,3424393,"-",11848476,,"KPHS_34500","YP_005227750.1",235,"phosphohydrolase"
"chromosome","NC_016845.1",3424436,3424612,"-",11848477,,"KPHS_34510","YP_005227751.1",58,"putative outer membrane protein N precursor, partial"
"chromosome","NC_016845.1",3424598,3424864,"+",11848478,,"KPHS_34520","YP_005227752.1",88,"hypothetical protein KPHS_34520"
"chromosome","NC_016845.1",3425256,3426401,"+",11848479,,"KPHS_34530","YP_005227753.1",381,"outer membrane pore protein S1"
"chromosome","NC_016845.1",3426854,3427654,"+",11848481,,"KPHS_34540","YP_005227754.1",266,"DgsA anti-repressor MtfA"
"chromosome","NC_016845.1",3428320,3428709,"-",11848483,,"KPHS_34550","YP_005227755.1",129,"RidA family protein"
"chromosome","NC_016845.1",3428850,3429770,"+",11848484,,"KPHS_34560","YP_005227756.1",306,"LysR family transcriptional regulator"
"chromosome","NC_016845.1",3430155,3431096,"-",11848485,,"KPHS_34570","YP_005227757.1",313,"L,D-transpeptidase"
"chromosome","NC_016845.1",3431175,3432125,"-",11848486,,"KPHS_34580","YP_005227758.1",316,"transcriptional regulator Cbl"
"chromosome","NC_016845.1",3432232,3433149,"-",11848487,,"KPHS_34590","YP_005227759.1",305,"nitrogen assimilation transcriptional regulator"
"chromosome","NC_016845.1",3433717,3434979,"+",11848489,,"KPHS_34600","YP_005227760.1",420,"integrase"
"chromosome","NC_016845.1",3435173,3436477,"-",11848490,,"KPHS_34610","YP_005227761.1",434,"salicylate synthase Irp9"
"chromosome","NC_016845.1",3436505,3437785,"-",11848491,,"KPHS_34620","YP_005227762.1",426,"MFS superfamily transporter signal transducer"
"chromosome","NC_016845.1",3437778,3439580,"-",11848492,,"KPHS_34630","YP_005227763.1",600,"permease and ATP-binding protein of yersiniabactin-iron ABC transporter YbtQ"
"chromosome","NC_016845.1",3439567,3441279,"-",11848493,,"KPHS_34640","YP_005227764.1",570,"lipoprotein inner membrane ABC-transporter"
"chromosome","NC_016845.1",3441536,3442495,"+",11848494,,"KPHS_34650","YP_005227765.1",319,"AraC-type transcriptional regulator"
"chromosome","NC_016845.1",3442686,3448793,"+",11848495,,"KPHS_34660","YP_005227766.1",2035,"High-molecular-weight nonribosomal peptide/polyketide synthetase 2 (HMWP2)"
"chromosome","NC_016845.1",3448881,3458372,"+",11848496,,"KPHS_34670","YP_005227767.1",3163,"High-molecular-weight nonribosomal peptide/polyketide synthetase 1 (HMWP1)"
"chromosome","NC_016845.1",3458369,3459469,"+",11848497,,"KPHS_34680","YP_005227768.1",366,"irp3 protein, yersiniabactin siderophore biosynthetic protein"
"chromosome","NC_016845.1",3459532,3460269,"+",11848498,,"KPHS_34690","YP_005227769.1",245,"putative thioesterase YbtT"
"chromosome","NC_016845.1",3460273,3461850,"+",11848499,,"KPHS_34700","YP_005227770.1",525,"yersiniabactin siderophore biosynthetic protein"
"chromosome","NC_016845.1",3461981,3464002,"+",11848500,,"KPHS_34710","YP_005227771.1",673,"pesticin/yersiniabactin TonB-dependent receptor"
"chromosome","NC_016845.1",3464874,3465800,"+",11848501,,"KPHS_34720","YP_005227772.1",308,"hypothetical protein KPHS_34720"
"chromosome","NC_016845.1",3466314,3466895,"+",11848502,,"KPHS_34730","YP_005227773.1",193,"DUF2857 domain-containing protein"
"chromosome","NC_016845.1",3467337,3467465,"+",11848503,,"KPHS_34740","YP_005227774.1",42,"hypothetical protein KPHS_34740, partial"
"chromosome","NC_016845.1",3468034,3468267,"+",11848504,,"KPHS_34750","YP_005227775.1",77,"hypothetical protein KPHS_34750"
"chromosome","NC_016845.1",3468340,3469050,"+",11848505,,"KPHS_34760","YP_005227776.1",236,"putative type IV secretory pathway VirB1 component"
"chromosome","NC_016845.1",3469164,3469343,"+",11848506,,"KPHS_34770","YP_005227777.1",59,"TrbC/VirB2 family protein"
"chromosome","NC_016845.1",3469356,3472094,"+",11848507,,"KPHS_34780","YP_005227778.1",912,"putative type IV secretory pathway VirB4 component"
"chromosome","NC_016845.1",3472112,3472819,"+",11848508,,"KPHS_34790","YP_005227779.1",235,"type IV secretion system protein"
"chromosome","NC_016845.1",3473073,3474146,"+",11848509,,"KPHS_34800","YP_005227780.1",357,"type IV secretion system protein"
"chromosome","NC_016845.1",3474219,3474338,"-",11848510,,"KPHS_34810","YP_005227781.1",39,"hypothetical protein KPHS_34810"
"chromosome","NC_016845.1",3474368,3475051,"+",11848511,,"KPHS_34820","YP_005227782.1",227,"type IV secretion system VirB8 component"
"chromosome","NC_016845.1",3475048,3475956,"+",11848512,,"KPHS_34830","YP_005227783.1",302,"type IV secretory pathway VirB9 component"
"chromosome","NC_016845.1",3476000,3477250,"+",11848513,,"KPHS_34840","YP_005227784.1",416,"type IV secretory pathway VirB10 component"
"chromosome","NC_016845.1",3477240,3478265,"+",11848514,,"KPHS_34850","YP_005227785.1",341,"type IV secretory pathway VirB11 component"
"chromosome","NC_016845.1",3479193,3479348,"+",11848515,,"KPHS_34860","YP_005227786.1",51,"hypothetical protein KPHS_34860"
"chromosome","NC_016845.1",3480058,3481917,"+",11848516,,"KPHS_34870","YP_005227787.1",619,"putative MobB mobilization protein"
"chromosome","NC_016845.1",3481927,3482673,"+",11848517,,"KPHS_34880","YP_005227788.1",248,"putative MobC mobilization protein"
"chromosome","NC_016845.1",3482866,3483810,"-",11848518,,"KPHS_34890","YP_005227789.1",314,"putative Antirestriction protein ardC"
"chromosome","NC_016845.1",3484816,3485811,"+",11848519,,"KPHS_34900","YP_005227790.1",331,"restriction endonuclease"
"chromosome","NC_016845.1",3485808,3486896,"+",11848520,,"KPHS_34910","YP_005227791.1",362,"hypothetical protein KPHS_34910"
"chromosome","NC_016845.1",3487133,3487387,"+",11848521,,"KPHS_34920","YP_005227792.1",84,"hypothetical protein KPHS_34920, partial"
"chromosome","NC_016845.1",3487384,3489264,"+",11848522,,"KPHS_34930","YP_005227793.1",626,"AAA family ATPase"
"chromosome","NC_016845.1",3489548,3490567,"-",11848523,,"KPHS_34940","YP_005227794.1",339,"DUF4917 family protein"
"chromosome","NC_016845.1",3491966,3494212,"+",11848524,,"KPHS_34950","YP_005227795.1",748,"ATP-binding protein"
"chromosome","NC_016845.1",3494327,3495427,"+",11848525,,"KPHS_34960","YP_005227796.1",366,"putative Retron-type reverse transcriptase"
"chromosome","NC_016845.1",3495637,3495780,"-",11848526,,"KPHS_34970","YP_005227797.1",47,"hypothetical protein KPHS_34970"
"chromosome","NC_016845.1",3495799,3497433,"-",11848527,,"KPHS_34980","YP_005227798.1",544,"putative sodium:hydrogen antiporter"
"chromosome","NC_016845.1",3498025,3498849,"+",11848528,,"KPHS_34990","YP_005227799.1",274,"putative regulatory protein TetR"
"chromosome","NC_016845.1",3498899,3499702,"+",11848529,,"KPHS_35000","YP_005227800.1",267,"putative dehydrogenase"
"chromosome","NC_016845.1",3499777,3499920,"-",11848530,,"KPHS_35010","YP_005227801.1",47,"hypothetical protein KPHS_35010"
"chromosome","NC_016845.1",3500666,3502288,"-",11848531,,"KPHS_35020","YP_005227802.1",540,"putative lysophospholipase"
"chromosome","NC_016845.1",3502561,3502806,"+",11848532,,"KPHS_35030","YP_005227803.1",81,"polymyxin resistance protein B"
"chromosome","NC_016845.1",3502936,3504390,"+",11848533,,"KPHS_35040","YP_005227804.1",484,"AMP nucleosidase"
"chromosome","NC_016845.1",3504756,3506192,"-",11848535,,"KPHS_35060","YP_005227805.1",478,"putative MATE family transport protein"
"chromosome","NC_016845.1",3506227,3506379,"-",11848536,,"KPHS_35050","YP_005227806.1",50,"hypothetical protein KPHS_35050"
"chromosome","NC_016845.1",3506741,3507844,"+",11848538,,"KPHS_35070","YP_005227807.1",367,"hypothetical protein KPHS_35070"
"chromosome","NC_016845.1",3507841,3508812,"-",11848539,,"KPHS_35080","YP_005227808.1",323,"sensor domain-containing diguanylate cyclase"
"chromosome","NC_016845.1",3509019,3509855,"-",11848540,,"KPHS_35090","YP_005227809.1",278,"putative non-heme chloroperoxidase"
"chromosome","NC_016845.1",3510048,3510623,"-",11848541,,"KPHS_35100","YP_005227810.1",191,"hypothetical protein KPHS_35100"
"chromosome","NC_016845.1",3510755,3511669,"+",11848542,,"KPHS_35110","YP_005227811.1",304,"LysR family transcriptional regulator"
"chromosome","NC_016845.1",3511675,3512010,"-",11848543,,"KPHS_35120","YP_005227812.1",111,"DUF1869 domain-containing protein"
"chromosome","NC_016845.1",3512017,3512349,"-",11848544,,"KPHS_35130","YP_005227813.1",110,"putative tellurite resistance protein"
"chromosome","NC_016845.1",3512446,3512574,"+",11848545,,"KPHS_35140","YP_005227814.1",42,"hypothetical protein KPHS_35140"
"chromosome","NC_016845.1",3512571,3514481,"-",11848546,,"KPHS_35150","YP_005227815.1",636,"EAL domain-containing protein"
"chromosome","NC_016845.1",3514492,3514953,"-",11848547,,"KPHS_35160","YP_005227816.1",153,"molybdopterin-dependent oxidoreductase"
"chromosome","NC_016845.1",3515297,3516616,"+",11848548,,"KPHS_35170","YP_005227817.1",439,"shikimate transporter"
"chromosome","NC_016845.1",3516663,3517403,"+",11848549,,"KPHS_35180","YP_005227818.1",246,"hypothetical protein KPHS_35180"
"chromosome","NC_016845.1",3517363,3518319,"-",11848550,,"KPHS_35190","YP_005227819.1",318,"putative LysR-family transcriptional regulator"
"chromosome","NC_016845.1",3518435,3518824,"+",11848551,,"KPHS_35200","YP_005227820.1",129,"4-oxalocrotonate tautomerase"
"chromosome","NC_016845.1",3518846,3519577,"-",11848552,,"KPHS_35210","YP_005227821.1",243,"HPP family protein"
"chromosome","NC_016845.1",3519776,3520885,"+",11848553,,"KPHS_35220","YP_005227822.1",369,"putative S-adenosylhomocysteine hydrolase"
"chromosome","NC_016845.1",3520928,3521995,"-",11848554,,"KPHS_35230","YP_005227823.1",355,"nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"
"chromosome","NC_016845.1",3522023,3522763,"-",11848555,,"KPHS_35240","YP_005227824.1",246,"adenosylcobinamide-GDP ribazoletransferase"
"chromosome","NC_016845.1",3523109,3523399,"-",11848556,,"KPHS_35250","YP_005227825.1",96,"DUF496 family protein"
"chromosome","NC_016845.1",3523567,3524625,"-",11848557,,"KPHS_35260","YP_005227826.1",352,"inner membrane protein YeeA"
"chromosome","NC_016845.1",3524724,3525197,"-",11848558,,"KPHS_35270","YP_005227827.1",157,"DNA gyrase inhibitor"
"chromosome","NC_016845.1",3525279,3526766,"-",11848559,,"KPHS_35280","YP_005227828.1",495,"putative reverse transcriptase/maturase"
"chromosome","NC_016845.1",3527284,3528333,"-",11848560,,"KPHS_35290","YP_005227829.1",349,"D-alanyl-D-alanine carboxypeptidase"
"chromosome","NC_016845.1",3528628,3530052,"+",11848561,,"KPHS_35300","YP_005227830.1",474,"exodeoxyribonuclease I"
"chromosome","NC_016845.1",3530276,3532378,"-",11848562,,"KPHS_35310","YP_005227831.1",700,"elongation factor EF-2"
"chromosome","NC_016845.1",3532618,3532929,"+",11848563,,"KPHS_35320","YP_005227832.1",103,"helix-turn-helix transcriptional regulator"
"chromosome","NC_016845.1",3533112,3534470,"-",11848564,,"KPHS_35330","YP_005227833.1",452,"amino acid APC transporter"
"chromosome","NC_016845.1",3534760,3535650,"-",11848565,,"KPHS_35340","YP_005227834.1",296,"putative LysR-family transcriptional regulator"
"chromosome","NC_016845.1",3535689,3536513,"-",11848566,,"KPHS_35350","YP_005227835.1",274,"SDR family oxidoreductase"
"chromosome","NC_016845.1",3536886,3537785,"+",11848567,,"KPHS_35360","YP_005227836.1",299,"ATP phosphoribosyltransferase"
"chromosome","NC_016845.1",3537825,3539129,"+",11848568,,"KPHS_35370","YP_005227837.1",434,"histidinol dehydrogenase"
"chromosome","NC_016845.1",3539126,3540187,"+",11848569,,"KPHS_35380","YP_005227838.1",353,"histidinol-phosphate aminotransferase"
"chromosome","NC_016845.1",3540184,3541251,"+",11848570,,"KPHS_35390","YP_005227839.1",355,"histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase"
"chromosome","NC_016845.1",3541251,3541841,"+",11848571,,"KPHS_35400","YP_005227840.1",196,"imidazole glycerol phosphate synthase"
"chromosome","NC_016845.1",3541841,3542578,"+",11848572,,"KPHS_35410","YP_005227841.1",245,"1-(5-phosphoribosyl)-5"
"chromosome","NC_016845.1",3542560,3543336,"+",11848573,,"KPHS_35420","YP_005227842.1",258,"imidazole glycerol phosphate synthase subunit HisF"
"chromosome","NC_016845.1",3543330,3543929,"+",11848574,,"KPHS_35430","YP_005227843.1",199,"bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase"
"chromosome","NC_016845.1",3544033,3545349,"-",11848575,,"KPHS_35440","YP_005227844.1",438,"glycosyl transferase family protein"
"chromosome","NC_016845.1",3545470,3546615,"-",11848576,,"KPHS_35450","YP_005227845.1",381,"galactosyl transferase"
"chromosome","NC_016845.1",3546616,3547509,"-",11848577,,"KPHS_35460","YP_005227846.1",297,"glycosyltransferase"
